property_id,property_name,reference_rate_night,rating,n_reviews,city,country,property_type,url_property
19305430,Apartamento en Barcelona,84.0,4.88,287,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/19305430?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-02-23&check_out=2025-02-28&source_impression_id=p3_1730069775_P3qdlJ4gdQF6r_hZ&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
6082313,Apartamento en Barcelona,109.0,4.62,523,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/6082313?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069775_P3OuiBB143JyXhWb&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
557929113555451434,Habitación en Barcelona,51.0,4.77,234,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/557929113555451434?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1619646153&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1730069775_P3GEm8nLkHE_LMOa&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
1205592108295952981,Habitación en Hospitalet de Llobregat,40.0,4.53,17,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1205592108295952981?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1957747260&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1730069775_P3DvAZaZWa8GVMWY&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
698508343392952591,Habitación en Barcelona,58.0,4.93,98,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/698508343392952591?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1474798625&search_mode=regular_search&check_in=2024-11-13&check_out=2024-11-18&source_impression_id=p3_1730069775_P32hZ8KFnFnDuvHH&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
1092035868617860266,Habitación en Barcelona,41.0,5.0,11,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1092035868617860266?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1918506182&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730069775_P3kpOG_xQnC_mddr&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
820334535111222324,Habitación en Barcelona,46.0,4.83,203,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/820334535111222324?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1586336482&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730069775_P33qFkLF7_VsOzOy&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
1069603926412366725,Lugar para quedarse en Barcelona,51.0,4.75,36,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/1069603926412366725?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-03&check_out=2024-12-08&source_impression_id=p3_1730069775_P3V_HPnK96p04SgW&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
25542010,Habitación en Barcelona,52.0,4.93,122,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/25542010?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1742514203&search_mode=regular_search&check_in=2024-11-28&check_out=2024-12-03&source_impression_id=p3_1730069775_P3NP_i0CObhE2wP6&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
867916540558173656,Casa de huéspedes en Barcelona,78.0,4.79,42,Barcelona,España,Casa,https://www.airbnb.com.pe/rooms/867916540558173656?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069775_P3zZyW0_viq5sp8S&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
922304277843175795,Habitación en Badalona,43.0,4.9,68,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/922304277843175795?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1984241551&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730069775_P3l_VpPVr15kxHCg&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
45602233,Apartamento en Calafell,46.0,4.97,107,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/45602233?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069775_P372eHOn3IfdUoGt&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
13060086,Habitación en Hospitalet de Llobregat,36.0,4.77,369,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/13060086?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=175826182&search_mode=regular_search&check_in=2024-11-29&check_out=2024-12-04&source_impression_id=p3_1730069775_P3R4p6J63qfPo8X9&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
1238563255180763724,Habitación en Hospitalet de Llobregat,65.0,5.0,12,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1238563255180763724?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1990447748&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069775_P36Xwh1Lif6XOgjZ&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
1218288098596145710,Habitación en Barcelona,40.0,5.0,5,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1218288098596145710?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1970899490&search_mode=regular_search&check_in=2024-11-13&check_out=2024-11-18&source_impression_id=p3_1730069775_P3kpR-ULtEeWhXTw&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
653638312452638458,Habitación en Barcelona,52.0,4.64,96,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/653638312452638458?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1669524340&search_mode=regular_search&check_in=2024-11-12&check_out=2024-11-17&source_impression_id=p3_1730069775_P3zwkE8nnUenq5-r&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
40983,Condo en Barcelona,93.0,4.47,342,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/40983?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069775_P3xjUIJl1mUCAnm1&previous_page_section_name=1000&federated_search_id=4a72cf37-c55c-458e-bff2-97bed4919f98&currency=EUR
979073,Apartamento en Barcelona,96.0,4.6,383,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/979073?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069781_P3MJWZKKsN0kzweg&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
881928910516431587,Habitación en El Masnou,35.0,4.86,66,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/881928910516431587?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1905834563&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069782_P39-Itc0tG1YYVI4&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
903310566793153888,Habitación en Hospitalet de Llobregat,40.0,4.85,135,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/903310566793153888?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1778305518&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069782_P3BvK2BPG0hy15lb&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
721562053867732568,Habitación en Barcelona,55.0,4.69,58,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/721562053867732568?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1607258899&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069782_P3F18vFAkqAqCYYs&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
881145029252695624,Habitación en Barcelona,64.0,4.73,128,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/881145029252695624?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1902045176&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069782_P3ZPasTUU_Rlw8oP&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
799080192649946305,Casa de huéspedes en Barcelona,89.0,4.98,112,Barcelona,España,Casa,https://www.airbnb.com.pe/rooms/799080192649946305?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1730069782_P3l4BT9t_cIqD368&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
12256600,Apartamento en Barcelona,98.0,4.81,389,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/12256600?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069782_P3zeHpTvQ6z1b1qy&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
28554820,Apartamento en Barcelona,103.0,4.65,201,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/28554820?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069782_P3UFx9fnUvOzgc-P&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
946938917935250086,Habitación en Barcelona,43.0,4.95,95,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/946938917935250086?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1708968817&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069782_P3lxJkvnJjlMCCge&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
793203958146267687,Habitación en Barcelona,39.0,4.82,107,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/793203958146267687?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1576746387&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069782_P3Tnpl4wXn1mfdQo&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
1133429553177460667,Habitación en Barcelona,32.0,4.69,13,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1133429553177460667?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1882517931&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069782_P32bGjmi22BsiFAw&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
582357735200479342,Habitación en Barcelona,68.0,4.85,240,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/582357735200479342?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1360220519&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069782_P3omj1W44WhTyiyw&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
926745843879128829,Habitación en Barcelona,68.0,4.95,78,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/926745843879128829?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1688452858&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1730069782_P3NrwUSlDrcVj4dH&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
36339224,Habitación en Barcelona,39.0,4.66,117,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/36339224?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=818405107&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069782_P3-N60V_ZGaAysRf&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
20030829,Habitación en Hospitalet de Llobregat,37.0,4.74,497,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/20030829?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=985634274&search_mode=regular_search&check_in=2024-12-10&check_out=2024-12-15&source_impression_id=p3_1730069782_P3Oyq-OueSxzxbAc&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
331026,Habitación en Barcelona,53.0,4.66,303,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/331026?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=3003662&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730069782_P3mqQ_6BW-NcutHa&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
52219850,Habitación en Hospitalet de Llobregat,52.0,4.85,99,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/52219850?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1281020722&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730069782_P3Z_WbH9rQZSx4h8&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
13537100,Habitación en Cornellà de Llobregat,40.0,4.88,187,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/13537100?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=170925774&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069782_P3B1vt3NNPeXQVMu&previous_page_section_name=1000&federated_search_id=711a2600-dc9d-4222-87b7-cceb362ca571&currency=EUR
946938917935250086,Habitación en Barcelona,43.0,4.95,95,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/946938917935250086?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1708968817&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069787_P3KaXv301Ek5Cy-5&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
52604262,Apartamento en Barcelona,90.0,4.44,180,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/52604262?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069789_P3lqrpsLisk-FyDf&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
331026,Habitación en Barcelona,53.0,4.66,303,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/331026?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=3003662&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730069789_P3Oiol8t8B40uz3E&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
796133364322382753,Habitación en Barcelona,41.0,4.81,109,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/796133364322382753?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1601904589&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069789_P3r2o0qIJV1zuX-C&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1182473994407065019,Habitación en Barcelona,33.0,-1.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1182473994407065019?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1957768565&search_mode=regular_search&check_in=2025-01-02&check_out=2025-01-07&source_impression_id=p3_1730069789_P3SUDgI6tJnSfDPt&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1000654132308557532,Lugar para quedarse en Barcelona,50.0,4.56,25,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/1000654132308557532?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069789_P3mKVjVn5g3xCTUm&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
52219850,Habitación en Hospitalet de Llobregat,52.0,4.85,99,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/52219850?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1281020722&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730069789_P3hjexJV6l4FLWYC&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1189670302611488566,Habitación en Barcelona,57.0,4.68,19,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1189670302611488566?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1941414719&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069789_P3KpibnKAB_aOnil&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
13537100,Habitación en Cornellà de Llobregat,40.0,4.88,187,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/13537100?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=170925774&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069789_P3n4SrnAwSkMD1JU&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
34668135,Habitación en Barcelona,58.0,4.61,150,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/34668135?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=753292679&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069789_P3-TiqVci7jgv64C&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
817427291433305535,Habitación en Barcelona,59.0,4.53,75,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/817427291433305535?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1859139703&search_mode=regular_search&check_in=2024-11-12&check_out=2024-11-17&source_impression_id=p3_1730069789_P3p1t522SsjvTggo&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
53185029,Hostal en Barcelona,74.0,4.62,95,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/53185029?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069789_P3DaK_qxOrsWC0zk&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
803477361689343237,Apartamento en Barcelona,120.0,4.78,201,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/803477361689343237?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069789_P3xxqExT_H2FiI3a&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1187090822695631231,Habitación en Hospitalet de Llobregat,28.0,4.28,18,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1187090822695631231?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1938839686&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730069789_P3QZxVADEiM_OBPE&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1221660972741891595,Habitación en Hospitalet de Llobregat,52.0,5.0,14,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1221660972741891595?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1973608210&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069789_P3xmkxR6ja2PfDn-&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1128733646146932068,Habitación en Barcelona,41.0,4.42,24,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1128733646146932068?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1877517585&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069789_P37GeOMTu6yJQWic&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
891079152970143619,Habitación en Hospitalet de Llobregat,37.0,4.83,63,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/891079152970143619?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1651201047&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1730069789_P3QUU2kMX80H5WCH&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
884049537215668089,Habitación en Barcelona,46.0,4.75,60,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/884049537215668089?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1643861225&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069789_P3OKPq8KuhmlJpCc&previous_page_section_name=1000&federated_search_id=4e82552e-3854-48b1-b20c-2e3959ce2720&currency=EUR
1187090822695631231,Habitación en Hospitalet de Llobregat,28.0,4.28,18,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1187090822695631231?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1938839686&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730069795_P3yh94yJXPtz_vGg&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
1128733646146932068,Habitación en Barcelona,41.0,4.42,24,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1128733646146932068?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1877517585&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069795_P3WtlajjScpcOGtB&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
1247847001004128032,Habitación en Barcelona,46.0,0.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1247847001004128032?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1995509084&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069795_P3wkptd23JjMnqIF&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
43646528,Apartamento en Hospitalet de Llobregat,56.0,4.78,181,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/43646528?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-15&check_out=2024-12-20&source_impression_id=p3_1730069795_P3f-HjcwMb0obUFw&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
999287710180353527,Habitación en Barcelona,49.0,4.68,19,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/999287710180353527?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1757735936&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1730069795_P3imdDwq4qc4Gb1r&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
45325166,Apartamento en Barcelona,110.0,4.33,106,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/45325166?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069795_P37oOFizsAOx0fsm&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
909007953674817274,Lugar para quedarse en Barcelona,68.0,4.81,113,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/909007953674817274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069795_P3jw0c2xoHsbFcDK&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
